GEO_ID_long,GEO_ID,STATEFIP,COUNTYFIP,CountyNAME,TotalPopulation_2010,Hispanic_2010,NonHispanic_2010,PopulationofOneRace_2010,Whitealone_2010,Blackalon_2010,AIANalone_2010,Asianalone_2010,NativeHawaiianPIalone_2010,SomeOtherRace_2010,Mixed_2010,DiversityIndex2010,GEOID,NAME,TotalPopulation_2020,Hispanic_2020,NonHispanic_2020,PopulationofOneRace_2020,Whitealone_2020,Blackalon_2020,AIANalone_2020,Asianalone_2020,NativeHawaiianPIalone_2020,SomeOtherRace_2020,Mixed_2020,DiversityIndex2020,ChangeDiversityIndex,RateChangeDiversityIndex,ChangeDiversityIndexPercent,RateChangeDiversityIndexPercent
0500000US46063,46063,46,63,"Harding County, South Dakota",1255,20,1235,1218,1197,1,18,1,0,1,17,0.090,0500000US46063,Harding County,1311,32,1279,1246,1205,5,29,0,0,7,33,0.153,0.064,0.711,6.4%,71.1%
0500000US46065,46065,46,65,"Hughes County, South Dakota",17022,306,16716,16385,14471,84,1728,89,0,13,331,0.266,0500000US46065,Hughes County,17765,490,17275,16419,14085,83,2068,128,4,51,856,0.355,0.088,0.332,8.8%,33.2%
0500000US46067,46067,46,67,"Hutchinson County, South Dakota",7343,120,7223,7173,7090,28,40,12,0,3,50,0.067,0500000US46067,Hutchinson County,7427,157,7270,7144,7009,9,88,21,0,17,126,0.109,0.041,0.611,4.1%,61.1%
0500000US46069,46069,46,69,"Hyde County, South Dakota",1420,15,1405,1381,1263,1,113,3,1,0,24,0.202,0500000US46069,Hyde County,1262,24,1238,1200,1088,4,99,5,1,3,38,0.249,0.047,0.233,4.7%,23.3%
0500000US46071,46071,46,71,"Jackson County, South Dakota",3031,38,2993,2852,1292,5,1547,1,1,6,141,0.555,0500000US46071,Jackson County,2806,61,2745,2579,1045,11,1509,7,3,4,166,0.568,0.013,0.023,1.3%,2.3%
0500000US46073,46073,46,73,"Jerauld County, South Dakota",2071,84,1987,1973,1960,1,5,4,3,0,14,0.103,0500000US46073,Jerauld County,1663,74,1589,1559,1545,0,11,3,0,0,30,0.135,0.032,0.311,3.2%,31.1%
0500000US46075,46075,46,75,"Jones County, South Dakota",1006,13,993,974,949,1,20,0,4,0,19,0.109,0500000US46075,Jones County,917,11,906,828,773,4,49,0,0,2,78,0.279,0.170,1.557,17.0%,155.7%
0500000US46077,46077,46,77,"Kingsbury County, South Dakota",5148,72,5076,5035,4987,7,24,14,0,3,41,0.061,0500000US46077,Kingsbury County,5187,119,5068,4976,4926,5,25,11,7,2,92,0.097,0.036,0.587,3.6%,58.7%
0500000US46079,46079,46,79,"Lake County, South Dakota",11200,175,11025,10916,10708,55,70,79,3,1,109,0.085,0500000US46079,Lake County,11059,606,10453,10153,9849,85,114,66,11,28,300,0.203,0.117,1.374,11.7%,137.4%
0500000US46081,46081,46,81,"Lawrence County, South Dakota",24097,612,23485,23066,22349,87,457,157,6,10,419,0.138,0500000US46081,Lawrence County,25768,922,24846,23814,22935,128,486,196,18,51,1032,0.204,0.066,0.477,6.6%,47.7%
0500000US46083,46083,46,83,"Lincoln County, South Dakota",44828,553,44275,43722,42700,315,217,462,7,21,553,0.092,0500000US46083,Lincoln County,65161,1679,63482,61213,58509,1116,432,993,9,154,2269,0.191,0.099,1.075,9.9%,107.5%
0500000US46085,46085,46,85,"Lyman County, South Dakota",3755,42,3713,3616,2181,3,1420,10,1,1,97,0.519,0500000US46085,Lyman County,3718,45,3673,3550,1915,3,1627,4,0,1,123,0.542,0.023,0.045,2.3%,4.5%
0500000US46087,46087,46,87,"McCook County, South Dakota",5618,99,5519,5490,5451,8,22,8,1,0,29,0.058,0500000US46087,McCook County,5682,175,5507,5351,5277,9,51,4,0,10,156,0.136,0.077,1.331,7.7%,133.1%
0500000US46089,46089,46,89,"McPherson County, South Dakota",2459,25,2434,2414,2405,1,1,4,3,0,20,0.043,0500000US46089,McPherson County,2411,53,2358,2299,2265,3,27,3,1,0,59,0.116,0.073,1.687,7.3%,168.7%
0500000US46091,46091,46,91,"Marshall County, South Dakota",4656,317,4339,4295,3938,5,343,9,0,0,44,0.274,0500000US46091,Marshall County,4306,255,4051,3942,3599,6,324,12,1,0,109,0.292,0.017,0.062,1.7%,6.2%
0500000US46093,46093,46,93,"Meade County, South Dakota",25434,773,24661,24018,22951,307,563,162,18,17,643,0.183,0500000US46093,Meade County,29852,1301,28551,26896,25294,408,784,275,48,87,1655,0.276,0.093,0.505,9.3%,50.5%
0500000US46095,46095,46,95,"Mellette County, South Dakota",2048,30,2018,1904,805,2,1092,5,0,0,114,0.558,0500000US46095,Mellette County,1918,39,1879,1763,651,1,1101,3,0,7,116,0.551,-0.007,-0.012,-0.7%,-1.2%
0500000US46097,46097,46,97,"Miner County, South Dakota",2389,31,2358,2338,2320,3,4,9,0,2,20,0.057,0500000US46097,Miner County,2298,42,2256,2206,2183,4,8,6,0,5,50,0.097,0.040,0.707,4.0%,70.7%
0500000US46099,46099,46,99,"Minnehaha County, South Dakota",169468,6982,162486,159172,146159,6326,3933,2489,76,189,3314,0.252,0500000US46099,Minnehaha County,197214,12034,185180,177151,155740,11411,4807,4568,71,554,8029,0.367,0.115,0.455,11.5%,45.5%
0500000US46101,46101,46,101,"Moody County, South Dakota",6486,111,6375,6219,5227,33,889,70,0,0,156,0.331,0500000US46101,Moody County,6336,314,6022,5698,4828,19,740,86,0,25,324,0.400,0.070,0.211,7.0%,21.1%
0500000US46113,46113,46,102,"Oglala Lakota County, South Dakota",13586,298,13288,13185,381,4,12784,14,2,0,103,0.113,0500000US46102,Oglala Lakota (Shannon) County,13672,402,13270,13036,438,24,12530,39,0,5,234,0.158,0.045,0.394,4.5%,39.4%
0500000US46103,46103,46,103,"Pennington County, South Dakota",100948,4044,96904,93681,82438,1013,9042,1041,76,71,3223,0.322,0500000US46103,Pennington County,109222,5575,103647,96985,82743,1363,10927,1463,78,411,6662,0.409,0.087,0.270,8.7%,27.0%
0500000US46105,46105,46,105,"Perkins County, South Dakota",2982,20,2962,2930,2883,2,35,4,0,6,32,0.065,0500000US46105,Perkins County,2835,38,2797,2733,2651,2,64,5,3,8,64,0.124,0.059,0.914,5.9%,91.4%
0500000US46107,46107,46,107,"Potter County, South Dakota",2329,17,2312,2291,2260,3,20,7,1,0,21,0.058,0500000US46107,Potter County,2472,39,2433,2392,2314,6,55,14,0,3,41,0.123,0.065,1.110,6.5%,111.0%
0500000US46109,46109,46,109,"Roberts County, South Dakota",10149,126,10023,9732,6238,11,3458,21,0,4,291,0.505,0500000US46109,Roberts County,10280,215,10065,9586,5577,32,3932,27,0,18,479,0.557,0.052,0.102,5.2%,10.2%
0500000US46111,46111,46,111,"Sanborn County, South Dakota",2355,28,2327,2306,2296,0,6,4,0,0,21,0.049,0500000US46111,Sanborn County,2330,57,2273,2211,2182,0,20,9,0,0,62,0.122,0.072,1.469,7.2%,146.9%
0500000US46115,46115,46,115,"Spink County, South Dakota",6415,71,6344,6298,6194,17,77,7,1,2,46,0.067,0500000US46115,Spink County,6361,143,6218,6082,5995,23,61,2,0,1,136,0.111,0.043,0.643,4.3%,64.3%
0500000US46117,46117,46,117,"Stanley County, South Dakota",2966,21,2945,2865,2656,9,196,4,0,0,80,0.193,0500000US46117,Stanley County,2980,31,2949,2777,2553,12,193,5,9,5,172,0.258,0.065,0.339,6.5%,33.9%
0500000US46119,46119,46,119,"Sully County, South Dakota",1373,12,1361,1340,1323,1,16,0,0,0,21,0.071,0500000US46119,Sully County,1446,42,1404,1355,1334,5,10,6,0,0,49,0.147,0.076,1.066,7.6%,106.6%
0500000US46121,46121,46,121,"Todd County, South Dakota",9612,227,9385,9245,913,16,8297,18,0,1,140,0.245,0500000US46121,Todd County,9319,222,9097,8862,685,10,8122,45,0,0,235,0.234,-0.011,-0.046,-1.1%,-4.6%
0500000US46123,46123,46,123,"Tripp County, South Dakota",5644,60,5584,5465,4676,6,769,12,0,2,119,0.294,0500000US46123,Tripp County,5624,54,5570,5303,4312,10,972,5,0,4,267,0.380,0.085,0.290,8.5%,29.0%
0500000US46125,46125,46,125,"Turner County, South Dakota",8347,112,8235,8172,8078,20,52,17,3,2,63,0.063,0500000US46125,Turner County,8673,249,8424,8161,8043,37,54,12,2,13,263,0.138,0.075,1.189,7.5%,118.9%
0500000US46127,46127,46,127,"Union County, South Dakota",14399,305,14094,13917,13608,89,76,127,11,6,177,0.106,0500000US46127,Union County,16811,661,16150,15586,14994,169,120,247,27,29,564,0.201,0.095,0.898,9.5%,89.8%
0500000US46129,46129,46,129,"Walworth County, South Dakota",5438,39,5399,5261,4472,6,769,13,0,1,138,0.303,0500000US46129,Walworth County,5315,99,5216,4930,4116,8,786,11,0,9,286,0.375,0.072,0.238,7.2%,23.8%
0500000US46135,46135,46,135,"Yankton County, South Dakota",22438,614,21824,21554,20563,327,537,115,5,7,270,0.158,0500000US46135,Yankton County,23310,1234,22076,21324,20195,312,638,129,9,41,752,0.245,0.086,0.544,8.6%,54.4%
0500000US46137,46137,46,137,"Ziebach County, South Dakota",2801,87,2714,2638,607,6,2023,2,0,0,76,0.430,0500000US46137,Ziebach County,2413,34,2379,2311,404,0,1899,3,3,2,68,0.352,-0.078,-0.182,-7.8%,-18.2%
0500000US47001,47001,47,1,"Anderson County, Tennessee",75129,1768,73361,72041,68134,2817,211,796,15,68,1320,0.175,0500000US47001,Anderson County,77123,2820,74303,70402,66044,2841,217,975,53,272,3901,0.261,0.086,0.491,8.6%,49.1%
0500000US47003,47003,47,3,"Bedford County, Tennessee",45058,5083,39975,39340,35389,3437,96,339,30,49,635,0.364,0500000US47003,Bedford County,50237,7665,42572,40679,36499,3563,127,337,13,140,1893,0.442,0.078,0.214,7.8%,21.4%
0500000US47005,47005,47,5,"Benton County, Tennessee",16489,291,16198,16025,15563,321,68,62,0,11,173,0.108,0500000US47005,Benton County,15864,375,15489,14885,14378,316,50,107,4,30,604,0.176,0.068,0.626,6.8%,62.6%
0500000US47007,47007,47,7,"Bledsoe County, Tennessee",12876,255,12621,12482,11936,469,52,17,3,5,139,0.139,0500000US47007,Bledsoe County,14913,459,14454,13997,13129,781,48,37,0,2,457,0.220,0.081,0.587,8.1%,58.7%
0500000US47009,47009,47,9,"Blount County, Tennessee",123010,3441,119569,117916,113240,3314,365,863,25,109,1653,0.151,0500000US47009,Blount County,135280,5709,129571,123585,117952,3552,339,1280,23,439,5986,0.235,0.084,0.560,8.4%,56.0%
0500000US47011,47011,47,11,"Bradley County, Tennessee",98963,4664,94299,92930,87589,4116,247,821,45,112,1369,0.212,0500000US47011,Bradley County,108620,8461,100159,94859,87830,5105,271,1188,117,348,5300,0.335,0.123,0.579,12.3%,57.9%
0500000US47013,47013,47,13,"Campbell County, Tennessee",40716,472,40244,39846,39510,117,101,103,10,5,398,0.058,0500000US47013,Campbell County,39272,500,38772,37489,37101,130,77,94,0,87,1283,0.106,0.048,0.828,4.8%,82.8%
0500000US47015,47015,47,15,"Cannon County, Tennessee",13801,210,13591,13421,13190,167,26,19,9,10,170,0.086,0500000US47015,Cannon County,14506,395,14111,13364,13064,192,25,38,4,41,747,0.185,0.099,1.154,9.9%,115.4%
0500000US47017,47017,47,17,"Carroll County, Tennessee",28522,595,27927,27514,24455,2851,108,51,8,41,413,0.254,0500000US47017,Carroll County,28440,769,27671,26497,23744,2445,75,124,5,104,1174,0.293,0.039,0.153,3.9%,15.3%
0500000US47019,47019,47,19,"Carter County, Tennessee",57424,890,56534,55939,54849,743,110,180,8,49,595,0.087,0500000US47019,Carter County,56356,1181,55175,52991,51790,702,153,231,7,108,2184,0.153,0.066,0.760,6.6%,76.0%
0500000US47021,47021,47,21,"Cheatham County, Tennessee",39105,910,38195,37764,36914,552,115,139,13,31,431,0.108,0500000US47021,Cheatham County,41072,1839,39233,37542,36299,815,92,184,25,127,1691,0.215,0.107,0.988,10.7%,98.8%
0500000US47023,47023,47,23,"Chester County, Tennessee",17131,343,16788,16538,14837,1561,65,53,2,20,250,0.241,0500000US47023,Chester County,17341,528,16813,16149,14471,1494,52,70,0,62,664,0.294,0.053,0.219,5.3%,21.9%
0500000US47025,47025,47,25,"Claiborne County, Tennessee",32213,265,31948,31609,31051,280,91,165,5,17,339,0.071,0500000US47025,Claiborne County,32043,490,31553,30584,29966,314,58,148,11,87,969,0.124,0.054,0.760,5.4%,76.0%
0500000US47027,47027,47,27,"Clay County, Tennessee",7861,126,7735,7651,7524,100,16,7,1,3,84,0.083,0500000US47027,Clay County,7581,130,7451,7305,7202,76,17,5,1,4,146,0.097,0.013,0.160,1.3%,16.0%
0500000US47029,47029,47,29,"Cocke County, Tennessee",35662,628,35034,34505,33598,659,113,105,19,11,529,0.112,0500000US47029,Cocke County,35999,954,35045,33646,32733,582,126,150,9,46,1399,0.171,0.059,0.531,5.9%,53.1%
0500000US47031,47031,47,31,"Coffee County, Tennessee",52796,2007,50789,49993,47539,1820,145,449,17,23,796,0.186,0500000US47031,Coffee County,57889,3259,54630,52044,48983,2097,145,611,37,171,2586,0.277,0.091,0.489,9.1%,48.9%
0500000US47033,47033,47,33,"Crockett County, Tennessee",14586,1274,13312,13147,11253,1837,12,25,4,16,165,0.381,0500000US47033,Crockett County,13911,1498,12413,12030,10056,1879,19,25,1,50,383,0.447,0.066,0.172,6.6%,17.2%
0500000US47035,47035,47,35,"Cumberland County, Tennessee",56053,1307,54746,54285,53712,146,145,237,24,21,461,0.081,0500000US47035,Cumberland County,61145,1936,59209,57222,56313,299,130,366,12,102,1987,0.150,0.069,0.845,6.9%,84.5%
0500000US47037,47037,47,37,"Davidson County, Tennessee",626681,61117,565564,553764,359883,172075,1450,18878,293,1185,11800,0.584,0500000US47037,Davidson County,715884,98119,617765,590806,386835,171489,1309,27660,303,3210,26959,0.629,0.045,0.077,4.5%,7.7%
0500000US47039,47039,47,39,"Decatur County, Tennessee",11757,308,11449,11339,10947,337,23,25,6,1,110,0.131,0500000US47039,Decatur County,11435,358,11077,10803,10462,270,9,42,5,15,274,0.161,0.029,0.223,2.9%,22.3%
0500000US47041,47041,47,41,"DeKalb County, Tennessee",18723,1239,17484,17314,16980,233,35,48,2,16,170,0.173,0500000US47041,DeKalb County,20080,1449,18631,17938,17526,234,44,76,5,53,693,0.232,0.059,0.340,5.9%,34.0%
0500000US47043,47043,47,43,"Dickson County, Tennessee",49666,1573,48093,47332,44880,2035,161,201,15,40,761,0.180,0500000US47043,Dickson County,54315,2582,51733,49580,46994,1931,181,310,4,160,2153,0.246,0.066,0.364,6.6%,36.4%
0500000US47045,47045,47,45,"Dyer County, Tennessee",38335,1002,37333,36764,31044,5433,72,188,8,19,569,0.323,0500000US47045,Dyer County,36801,1303,35498,34012,28272,5335,81,213,11,100,1486,0.386,0.063,0.194,6.3%,19.4%
0500000US47047,47047,47,47,"Fayette County, Tennessee",38413,858,37555,37253,26193,10742,106,186,3,23,302,0.456,0500000US47047,Fayette County,41990,1430,40560,39100,27558,11038,59,269,18,158,1460,0.498,0.041,0.091,4.1%,9.1%
0500000US47049,47049,47,49,"Fentress County, Tennessee",17959,189,17770,17630,17522,26,42,34,4,2,140,0.048,0500000US47049,Fentress County,18489,316,18173,17643,17541,25,26,33,0,18,530,0.099,0.051,1.063,5.1%,106.3%
0500000US47051,47051,47,51,"Franklin County, Tennessee",41052,1029,40023,39406,36839,2086,137,299,19,26,617,0.191,0500000US47051,Franklin County,42774,1502,41272,39545,36864,1962,117,348,17,237,1727,0.252,0.061,0.319,6.1%,31.9%
0500000US47053,47053,47,53,"Gibson County, Tennessee",49683,1012,48671,48108,38571,9307,98,106,4,22,563,0.362,0500000US47053,Gibson County,50429,1439,48990,47283,37930,8929,97,200,15,112,1707,0.401,0.039,0.109,3.9%,10.9%
0500000US47055,47055,47,55,"Giles County, Tennessee",29485,471,29014,28473,25221,3006,95,111,7,33,541,0.257,0500000US47055,Giles County,30346,728,29618,28220,24920,2927,113,176,9,75,1398,0.314,0.056,0.219,5.6%,21.9%
0500000US47057,47057,47,57,"Grainger County, Tennessee",22657,530,22127,21924,21753,101,36,24,3,7,203,0.078,0500000US47057,Grainger County,23527,773,22754,21996,21748,118,42,53,2,33,758,0.143,0.066,0.848,6.6%,84.8%
0500000US47059,47059,47,59,"Greene County, Tennessee",68831,1690,67141,66438,64637,1355,150,249,11,36,703,0.117,0500000US47059,Greene County,70152,2535,67617,65100,63143,1308,142,299,14,194,2517,0.187,0.070,0.597,7.0%,59.7%
0500000US47061,47061,47,61,"Grundy County, Tennessee",13703,113,13590,13449,13321,36,63,24,1,4,141,0.055,0500000US47061,Grundy County,13529,175,13354,12757,12620,38,33,44,0,22,597,0.128,0.073,1.332,7.3%,133.2%
0500000US47063,47063,47,63,"Hamblen County, Tennessee",62544,6711,55833,54908,51846,2394,100,448,67,53,925,0.300,0500000US47063,Hamblen County,64499,9483,55016,52565,49197,2106,130,712,268,152,2451,0.394,0.094,0.315,9.4%,31.5%
0500000US47065,47065,47,65,"Hamilton County, Tennessee",336463,14993,321470,316855,242154,67483,817,5855,150,396,4615,0.439,0500000US47065,Hamilton County,366207,27075,339132,324227,249939,63979,770,8139,131,1269,14905,0.496,0.057,0.129,5.7%,12.9%
0500000US47067,47067,47,67,"Hancock County, Tennessee",6819,13,6806,6728,6673,24,19,7,0,5,78,0.042,0500000US47067,Hancock County,6662,40,6622,6461,6391,33,25,1,0,11,161,0.079,0.037,0.873,3.7%,87.3%
0500000US47069,47069,47,69,"Hardeman County, Tennessee",27253,376,26877,26644,15197,11228,56,145,0,18,233,0.519,0500000US47069,Hardeman County,25462,494,24968,24402,13970,10150,46,162,6,68,566,0.539,0.020,0.039,2.0%,3.9%
0500000US47071,47071,47,71,"Hardin County, Tennessee",26026,497,25529,25183,24110,888,69,102,7,7,346,0.140,0500000US47071,Hardin County,26831,565,26266,25359,24272,805,81,148,0,53,907,0.179,0.039,0.279,3.9%,27.9%
0500000US47073,47073,47,73,"Hawkins County, Tennessee",56833,669,56164,55594,54453,735,100,277,8,21,570,0.082,0500000US47073,Hawkins County,56721,889,55832,53978,52824,671,104,256,13,110,1854,0.131,0.050,0.609,5.0%,60.9%
0500000US47075,47075,47,75,"Haywood County, Tennessee",18787,723,18064,17917,8419,9431,25,21,0,21,147,0.546,0500000US47075,Haywood County,17864,838,17026,16668,7554,8993,33,26,6,56,358,0.565,0.020,0.036,2.0%,3.6%
0500000US47077,47077,47,77,"Henderson County, Tennessee",27769,532,27237,26791,24482,2169,40,76,3,21,446,0.216,0500000US47077,Henderson County,27842,719,27123,26047,23890,1931,53,90,2,81,1076,0.257,0.041,0.189,4.1%,18.9%
0500000US47079,47079,47,79,"Henry County, Tennessee",32330,553,31777,31312,28522,2578,93,95,5,19,465,0.215,0500000US47079,Henry County,32199,877,31322,29967,27250,2307,76,202,7,125,1355,0.276,0.061,0.285,6.1%,28.5%
0500000US47081,47081,47,81,"Hickman County, Tennessee",24690,455,24235,23942,22657,1102,118,47,2,16,293,0.155,0500000US47081,Hickman County,24925,681,24244,23244,22086,931,101,72,1,53,1000,0.211,0.056,0.358,5.6%,35.8%
0500000US47083,47083,47,83,"Houston County, Tennessee",8426,129,8297,8170,7931,190,20,25,3,1,127,0.113,0500000US47083,Houston County,8283,202,8081,7787,7491,200,32,16,8,40,294,0.180,0.067,0.589,6.7%,58.9%
0500000US47085,47085,47,85,"Humphreys County, Tennessee",18538,278,18260,18071,17498,455,65,34,6,13,189,0.108,0500000US47085,Humphreys County,18990,449,18541,17770,17102,494,43,57,0,74,771,0.186,0.078,0.721,7.8%,72.1%
0500000US47087,47087,47,87,"Jackson County, Tennessee",11638,164,11474,11364,11267,29,52,10,1,5,110,0.062,0500000US47087,Jackson County,11617,245,11372,10889,10778,31,35,17,0,28,483,0.137,0.075,1.195,7.5%,119.5%
0500000US47089,47089,47,89,"Jefferson County, Tennessee",51407,1619,49788,49199,47738,1031,152,212,11,55,589,0.136,0500000US47089,Jefferson County,54683,2392,52291,50355,48975,787,159,257,20,157,1936,0.194,0.058,0.429,5.8%,42.9%
0500000US47091,47091,47,91,"Johnson County, Tennessee",18244,269,17975,17818,17373,373,32,35,3,2,157,0.092,0500000US47091,Johnson County,17948,516,17432,16922,16126,724,28,27,9,8,510,0.189,0.097,1.048,9.7%,104.8%
0500000US47093,47093,47,93,"Knox County, Tennessee",432226,15012,417214,410082,362580,37648,1018,7998,277,561,7132,0.287,0500000US47093,Knox County,478971,28568,450403,428679,373790,39853,1079,11881,300,1776,21724,0.378,0.091,0.317,9.1%,31.7%
0500000US47095,47095,47,95,"Lake County, Tennessee",7832,136,7696,7607,5409,2162,20,11,1,4,89,0.446,0500000US47095,Lake County,7005,175,6830,6624,4755,1832,15,12,5,5,206,0.469,0.023,0.051,2.3%,5.1%
0500000US47097,47097,47,97,"Lauderdale County, Tennessee",27815,564,27251,26938,17035,9676,155,55,0,17,313,0.503,0500000US47097,Lauderdale County,25143,587,24556,23649,15016,8385,133,53,0,62,907,0.530,0.027,0.053,2.7%,5.3%
0500000US47099,47099,47,99,"Lawrence County, Tennessee",41869,689,41180,40603,39690,637,142,120,2,12,577,0.101,0500000US47099,Lawrence County,44159,1117,43042,41442,40368,694,92,167,1,120,1600,0.162,0.061,0.610,6.1%,61.0%
0500000US47101,47101,47,101,"Lewis County, Tennessee",12161,221,11940,11790,11507,198,34,43,5,3,150,0.104,0500000US47101,Lewis County,12582,326,12256,11821,11510,184,31,55,5,36,435,0.161,0.057,0.550,5.7%,55.0%
0500000US47103,47103,47,103,"Lincoln County, Tennessee",33361,885,32476,31954,29402,2256,145,115,13,23,522,0.218,0500000US47103,Lincoln County,35319,1268,34051,32392,29803,2198,116,178,16,81,1659,0.281,0.063,0.289,6.3%,28.9%
0500000US47105,47105,47,105,"Loudon County, Tennessee",48556,3395,45161,44737,43776,517,111,284,22,27,424,0.182,0500000US47105,Loudon County,54886,5356,49530,47705,46419,578,95,450,2,161,1825,0.274,0.092,0.504,9.2%,50.4%
0500000US47107,47107,47,107,"McMinn County, Tennessee",52266,1482,50784,49887,47273,2021,158,385,8,42,897,0.179,0500000US47107,McMinn County,53276,2161,51115,48529,45993,1842,140,430,17,107,2586,0.249,0.070,0.391,7.0%,39.1%
0500000US47109,47109,47,109,"McNairy County, Tennessee",26075,396,25679,25370,23716,1541,47,49,1,16,309,0.169,0500000US47109,McNairy County,25866,438,25428,24576,22847,1545,55,78,0,51,852,0.215,0.046,0.272,4.6%,27.2%
0500000US47111,47111,47,111,"Macon County, Tennessee",22248,919,21329,21152,20961,79,61,44,3,4,177,0.111,0500000US47111,Macon County,25216,1684,23532,22705,22439,120,60,44,8,34,827,0.203,0.092,0.832,9.2%,83.2%
